央视频道,#genre#
NEWTV农业致富,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226304/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226304/1.m3u8
NEWTV动作电影,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226974/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226974/1.m3u8
NEWTV古装剧场,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226986/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226986/1.m3u8
NEWTV家庭剧场,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226981/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226981/1.m3u8
NEWTV怡伴健康,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226327/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226327/1.m3u8
NEWTV惊悚悬疑,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226423/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226423/1.m3u8
NEWTV武搏世界,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226320/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226320/1.m3u8
NEWTV潮妈辣婆,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226286/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226286/1.m3u8
NEWTV炫舞未来,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226968/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226968/1.m3u8
NEWTV爱情喜剧,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226322/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226322/1.m3u8
NEWTV精品体育,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226328/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226328/1.m3u8
NEWTV精品大剧,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226331/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226331/1.m3u8
NEWTV精品纪录,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226332/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226332/1.m3u8
NEWTV超级体育,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226348/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226348/1.m3u8
NEWTV超级电影,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226369/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226369/1.m3u8
NEWTV超级电视剧,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226368/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226368/1.m3u8
NEWTV超级综艺,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226370/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226370/1.m3u8
NEWTV金牌综艺,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226347/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226347/1.m3u8
Red Bull TV,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_6660.m3u8
UK: SKY SPORTS Cricket,http://nocable.cc:8080//OURTV/OURTV@4806/45940
上海五星体育,http://101.35.240.114:88/live.php?id=%E4%BA%94%E6%98%9F%E4%BD%93%E8%82%B2
上海欢笑剧场,http://111.162.204.74:8686/rtp/225.1.1.139:5002
东方卫视4K,http://www.lnlee.top:65535/udp/239.81.0.76:4056
东方购物-1HD,http://223.167.230.235:4022/rtp/239.45.3.74:5140
东方购物-2HD,http://223.167.230.235:4022/rtp/239.45.3.75:5140
东方购物-3HD,http://223.167.230.235:4022/rtp/239.45.3.207:5140
东森亚洲卫视,https://pull-hsbj.vzan.com/v/slowlive_821481626725612419.flv#rtmp://pull-hsbj.vzan.com/v/slowlive_821481626725612419
中国交通,http://111.162.204.74:8686/rtp/225.1.2.57:5002#http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226891/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226891/1.m3u8
保定电视台,http://111.162.204.74:8686/rtp/225.1.1.83:5002
免费分享,https://188766.xyz/qiu#https://188766.xyz/dong
内蒙古新闻综合,http://play1-qk.nmtv.cn/live/1686560423879174.m3u8
内蒙古蒙语卫视,http://play1-qk.nmtv.cn/live/1686560387346365.m3u8#http://play1-qk.nmtv.cn/live/1686560387346365.m3u8
冰冰影厅✔原,http://zzy789.xyz/douyu1.php?id=74374
凤凰卫视,http://122.152.202.33/s/81a8a44f/index.m3u8?id=15#http://122.152.202.33/s/81a8a44f/index.m3u8?id=15
凤凰古城东关门,https://gcalic.v.myalicdn.com/gc/fhgcdgm_1/index.m3u8
凤凰古城南华山,https://gcalic.v.myalicdn.com/gc/fhgcdnhs_1/index.m3u8
北京IPTV大健康,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226556/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226556/1.m3u8
北京IPTV萌宠台,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226555/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226555/1.m3u8
北京影视,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226486/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226486/1.m3u8
北京文艺,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226440/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226440/1.m3u8
北京纪实,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226559/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226559/1.m3u8
华数电影4K,http://www.lnlee.top:65535/rtp://239.81.0.123:4056
华语影视✔原,http://zzy789.xyz/douyu1.php?id=3928
华语房✔原,http://zzy789.xyz/douyu1.php?id=85894
咪世界1,http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226372/1.m3u8
咪世界10,http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226383/1.m3u8
咪世界11,http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226384/1.m3u8
咪世界12,http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226387/1.m3u8
咪世界13,http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226388/1.m3u8
咪世界14,http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226393/1.m3u8
咪世界15,http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226394/1.m3u8
咪世界16,http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226395/1.m3u8
咪世界17,http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226396/1.m3u8
咪世界18,http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226397/1.m3u8
咪世界19,http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226398/1.m3u8
咪世界2,http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226373/1.m3u8
咪世界3,http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226374/1.m3u8
咪世界4,http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226375/1.m3u8
咪世界4K,http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226399/1.m3u8
咪世界5,http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226378/1.m3u8
咪世界6,http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226379/1.m3u8
咪世界7,http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226380/1.m3u8
咪世界8,http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226381/1.m3u8
咪世界9,http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226382/1.m3u8
咪咕全民,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221227000/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221227000/1.m3u8
咪咕视频,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226890/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226890/1.m3u8
嘉定频道,http://223.167.230.235:4022/rtp/239.45.3.185:5140
四川卫视4K,http://www.lnlee.top:65535/udp/239.81.0.80:4056
国学频道,rtmp://rtmp.tv.stream3.hndt.com/tv/647f9277018410008cf925e200000000?wsSecret=9a23316ee66e918684e097f&wsSecret=404009257a29c1c3ba4b4cb9e6924739&wsTime=1763973916
大港油田企业,http://111.162.204.74:8686/rtp/225.1.2.14:5002
大湾区卫视,https://live.chinacert.cftest5.cn/mg/?id=608917627
天津交通广播,http://111.162.204.74:8686/rtp/225.1.1.175:5002
天津体育频道,http://111.162.204.74:8686/rtp/225.1.1.122:5002
天津农村广播,http://111.162.204.74:8686/rtp/225.1.1.180:5002
天津小说广播,http://111.162.204.74:8686/rtp/225.1.1.177:5002
天津影视频道,http://111.162.204.74:8686/rtp/225.1.1.149:5002
天津教育频道,http://111.162.204.74:8686/rtp/225.1.1.129:5002
天津文旅频道,http://111.162.204.74:8686/rtp/225.1.2.123:5002
天津文艺广播,http://111.162.204.74:8686/rtp/225.1.1.171:5002
天津文艺频道,http://111.162.204.74:8686/rtp/225.1.1.131:5002
天津新闻广播,http://111.162.204.74:8686/rtp/225.1.1.173:5002
天津新闻频道,http://111.162.204.74:8686/rtp/225.1.1.130:5002
天津滨海广播,http://111.162.204.74:8686/rtp/225.1.1.178:5002
天津生活广播,http://111.162.204.74:8686/rtp/225.1.1.174:5002
天津相声广播,http://111.162.204.74:8686/rtp/225.1.1.176:5002
天津经济广播,http://111.162.204.74:8686/rtp/225.1.1.172:5002
天津购物频道,http://111.162.204.74:8686/rtp/225.1.1.151:5002
天津都市频道,http://111.162.204.74:8686/rtp/225.1.1.128:5002
天津音乐广播,http://111.162.204.74:8686/rtp/225.1.1.179:5002
女神金,http://zzy789.xyz/douyu1.php?id=747764
宋小宝经典小品,http://zzy789.xyz/douyu1.php?id=9817729
山东卫视4K,http://www.lnlee.top:65535/udp/239.81.0.78:4056
广东卫视4K,https://iptv.catvod.com/live.php?id=%E5%B9%BF%E4%B8%9C%E5%8D%AB%E8%A7%864K%E5%8F%B0#http://www.lnlee.top:65535/udp/239.81.0.252:4056
广东生活频道,https://mgev.188766.xyz/?migutoken=698eca8c6971e1902c308029e6ee732f&id=gd_gdsh&type=sz
广东移动,https://mgev.188766.xyz/?migutoken=a072b922d65f434e76fb03b384b167db&id=gd_gdyd&type=sz
广西公共,http://www.lnlee.top:65535/udp/239.81.0.249:4056
怡宝影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=434971
斗鱼音乐MV频道,http://zzy789.xyz/douyu1.php?id=3870925
无线华丽,https://smt.1678520.xyz/smt3.2.1.php?id=Tvbjade
星爷房✔原,http://zzy789.xyz/douyu1.php?id=122402
橙記港剧✔原,http://zzy789.xyz/douyu1.php?id=4549169
橙记港剧,http://huanqiuzhibo.cn/manifest/douyu.php?id=4549169
欢乐小品,http://zzy789.xyz/douyu1.php?id=9403690
欢笑剧场4K,http://223.167.230.235:4022/rtp/239.45.1.4:5140
欧美房✔原,http://zzy789.xyz/douyu1.php?id=20415
求索,http://www.lnlee.top:65535/udp/239.81.0.202:4056
江苏卫视4K,http://www.lnlee.top:65535/udp/239.81.0.73:4056
河东频道,http://111.162.204.74:8686/rtp/225.1.2.2:5002
河北4K,https://event.pull.hebtv.com:443/live/live101.m3u8#https://event.pull.hebtv.com:443/live/live101.m3u8
河南文物宝库,http://111.162.204.74:8686/rtp/225.1.2.105:5002
河南梨园频道,http://111.162.204.74:8686/rtp/225.1.2.104:5002
河南武术世界,http://111.162.204.74:8686/rtp/225.1.2.129:5002
河西频道,http://111.162.204.74:8686/rtp/225.1.2.4:5002
浙江卫视4K,http://www.lnlee.top:65535/udp/239.81.0.75:4056
深圳卫视4K,http://www.lnlee.top:65535/udp/239.81.0.254:4056
游戏风云,http://223.167.230.235:4022/rtp/239.45.3.131:5140
湖南卫视4K,http://www.lnlee.top:65535/udp/239.81.0.72:4056
湖南快乐购,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221227032/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221227032/1.m3u8
滨海1,http://111.162.204.74:8686/rtp/225.1.2.7:5002
滨海2,http://111.162.204.74:8686/rtp/225.1.2.8:5002
生命电视,http://61.216.67.119:1935/lifetv/lifetv.stream/manifest.m3u8
番薯111,http://61.216.67.119:1935/TWHG/E1/chunklistw70581102.m3u8#http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8#http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8#http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
百事通体育,http://223.167.230.235:4022/rtp/239.45.3.139:5140
百事通少儿4K,http://223.167.230.235:4022/rtp/239.45.1.1:5140
百事通电影4K,http://223.167.230.235:4022/rtp/239.45.1.42:5140#http://223.167.230.235:4022/rtp/239.45.3.107:5140
百事通科教,http://223.167.230.235:4022/rtp/239.45.1.29:5140
百事通纪实4K,http://223.167.230.235:4022/rtp/239.45.1.10:5140
睛彩广场舞,http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221227040/1.m3u8
神乐影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=85894
经典,http://zzy789.xyz/douyu1.php?id=6091425
经典小品,http://zzy789.xyz/douyu1.php?id=9067836
网神影厅,http://zzy789.xyz/douyu1.php?id=508118
至臻视界4K,http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226400/1.m3u8
茶,http://111.62.54.131:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226548/1.m3u8#http://183.214.23.16:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226548/1.m3u8
茶频道,http://111.162.204.74:8686/rtp/225.1.2.19:5002
蓟州电视台,http://111.162.204.74:8686/rtp/225.1.1.82:5002
订阅问客服,http://101.35.240.114:88/live.php?id=CCTV1#http://101.35.240.114:88/live.php?id=CCTV1
请勿上当,https://188766.xyz/yu
贝贝影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=431460
赵本山经典小品,http://zzy789.xyz/douyu1.php?id=9817716
都市频道,http://223.167.230.235:4022/rtp/239.45.3.236:5140
静海电视台,http://111.162.204.74:8686/rtp/225.1.1.110:5002
黄龙,https://gcalic.v.myalicdn.com/gc/hlzycc_1/index.m3u8
